transaction_id,account_id,transaction_date,amount,transaction_type,merchant,location,is_fraud,high_amount_flag,time_diff,rapid_txn_flag,prev_location,location_change_flag,fraud_flag,customer_id,balance,account_status,name,age,city,account_type,join_date
T0151,A026,2026-02-18 08:02:46,17266,Credit,"Strickland, Brown and Macdonald",New Jamesville,0,False,3891159.0,False,West Nicole,False,False,C026,132283,Blocked,Patricia Grant,26,West Gregory,Savings,2023-04-20
T0433,A026,2026-02-24 13:49:45,65010,Debit,"Crawford, Carpenter and Obrien",Calhounfort,0,True,539219.0,False,New Jamesville,False,True,C026,132283,Blocked,Patricia Grant,26,West Gregory,Savings,2023-04-20
T0296,A026,2026-02-28 08:03:46,52383,Credit,Martin Inc,Garciachester,1,True,324841.0,False,Calhounfort,False,True,C026,132283,Blocked,Patricia Grant,26,West Gregory,Savings,2023-04-20
T0139,A026,2026-03-03 12:18:55,91829,Debit,Jenkins-Ferguson,Davidburgh,0,True,274509.0,False,Garciachester,False,True,C026,132283,Blocked,Patricia Grant,26,West Gregory,Savings,2023-04-20
T0280,A026,2026-03-29 06:53:18,20070,Debit,"Palmer, Ryan and Avila",Jorgebury,0,False,2226863.0,False,Davidburgh,False,False,C026,132283,Blocked,Patricia Grant,26,West Gregory,Savings,2023-04-20
T0833,A027,2026-01-13 12:54:15,99384,Debit,Davis PLC,New Patrick,1,True,,False,,False,True,C027,105563,Blocked,Heather Henderson,47,Troyland,Savings,2022-07-05
T0096,A027,2026-01-26 07:03:04,33384,Debit,Martinez-Faulkner,Port Ashley,0,False,1102129.0,False,New Patrick,False,False,C027,105563,Blocked,Heather Henderson,47,Troyland,Savings,2022-07-05
T0983,A027,2026-03-23 02:49:02,2713,Credit,Morales-Adams,West Debrabury,0,False,4823158.0,False,Port Ashley,False,False,C027,105563,Blocked,Heather Henderson,47,Troyland,Savings,2022-07-05
T0770,A027,2026-04-22 22:45:06,56249,Credit,Hunter and Sons,Port Charles,1,True,2663764.0,False,West Debrabury,False,True,C027,105563,Blocked,Heather Henderson,47,Troyland,Savings,2022-07-05
T0174,A028,2026-02-01 16:46:26,93038,Debit,Mckenzie-Walker,Smithtown,0,True,,False,,False,True,C028,28877,Active,Michelle Olson,65,South Nicoleton,Savings,2024-07-22
T0831,A028,2026-03-20 13:56:23,28718,Credit,Mills-Hall,Lake Patrick,0,False,4050597.0,False,Smithtown,False,False,C028,28877,Active,Michelle Olson,65,South Nicoleton,Savings,2024-07-22
T0327,A029,2026-01-04 08:18:03,95442,Debit,Henry-Sanchez,Scottmouth,0,True,,False,,False,True,C029,184586,Blocked,Christina Carey,23,Lake Melissaport,Current,2025-09-14
T0742,A029,2026-01-07 03:00:16,56705,Credit,"Smith, Hester and Williams",South Mariaville,0,True,240133.0,False,Scottmouth,False,True,C029,184586,Blocked,Christina Carey,23,Lake Melissaport,Current,2025-09-14
T0343,A029,2026-02-07 19:30:46,54544,Debit,Olson-Jenkins,West Kyle,1,True,2737830.0,False,South Mariaville,False,True,C029,184586,Blocked,Christina Carey,23,Lake Melissaport,Current,2025-09-14
T0095,A029,2026-02-11 23:44:02,31583,Credit,"Mcmahon, Williams and Ellis",Lake Michael,0,False,360796.0,False,West Kyle,False,False,C029,184586,Blocked,Christina Carey,23,Lake Melissaport,Current,2025-09-14
T0583,A029,2026-03-13 03:19:03,89531,Debit,Thompson PLC,Jasonbury,1,True,2518501.0,False,Lake Michael,False,True,C029,184586,Blocked,Christina Carey,23,Lake Melissaport,Current,2025-09-14
T0219,A030,2026-01-30 08:14:11,36458,Debit,Strickland-Hebert,West Taylor,0,False,,False,,False,False,C030,4999,Dormant,Jose Dennis,21,Palmerchester,Current,2025-10-30
T0953,A030,2026-02-04 13:02:08,65375,Credit,"Henry, Crosby and Thornton",Kellyview,0,True,449277.0,False,West Taylor,False,True,C030,4999,Dormant,Jose Dennis,21,Palmerchester,Current,2025-10-30
T0610,A030,2026-02-14 14:20:05,35806,Credit,Daniels-Vasquez,East Teresahaven,0,False,868677.0,False,Kellyview,False,False,C030,4999,Dormant,Jose Dennis,21,Palmerchester,Current,2025-10-30
T0592,A031,2026-01-08 12:23:37,19951,Credit,Woods-Powell,Ashleyfurt,0,False,,False,,False,False,C031,102267,Active,Patty Conrad,40,Nguyentown,Savings,2024-04-12
T0819,A031,2026-01-17 22:07:55,28049,Debit,Mercado-Richards,Hollyville,0,False,812658.0,False,Ashleyfurt,False,False,C031,102267,Active,Patty Conrad,40,Nguyentown,Savings,2024-04-12
T0106,A031,2026-01-26 00:19:47,29332,Debit,Smith LLC,Port Melanie,0,False,699112.0,False,Hollyville,False,False,C031,102267,Active,Patty Conrad,40,Nguyentown,Savings,2024-04-12
T0383,A031,2026-01-30 12:05:47,63943,Debit,Park-Jones,Websterfort,0,True,387960.0,False,Port Melanie,False,True,C031,102267,Active,Patty Conrad,40,Nguyentown,Savings,2024-04-12
T0138,A031,2026-01-31 20:06:53,4083,Debit,Miller-Fuller,Susanside,0,False,115266.0,False,Websterfort,False,False,C031,102267,Active,Patty Conrad,40,Nguyentown,Savings,2024-04-12
T0157,A031,2026-04-03 23:29:07,28938,Credit,"Barker, Blankenship and Hayes",Michellemouth,0,False,5368934.0,False,Susanside,False,False,C031,102267,Active,Patty Conrad,40,Nguyentown,Savings,2024-04-12
T0078,A031,2026-04-21 04:32:44,14390,Debit,Carter-Vasquez,South Shellymouth,0,False,1487017.0,False,Michellemouth,False,False,C031,102267,Active,Patty Conrad,40,Nguyentown,Savings,2024-04-12
T0099,A032,2026-01-12 17:06:48,50543,Debit,Carrillo Inc,South Daniel,1,True,,False,,False,True,C032,35871,Active,Edward Duarte,57,Dunnberg,Savings,2023-06-30
T0377,A032,2026-04-06 06:05:39,46520,Debit,"Hughes, Thompson and Jacobs",Lake Steve,0,False,7217931.0,False,South Daniel,False,False,C032,35871,Active,Edward Duarte,57,Dunnberg,Savings,2023-06-30
T0341,A033,2026-01-23 01:38:26,51458,Credit,Foster-Gamble,Buckmouth,0,True,,False,,False,True,C033,25176,Active,Christina Clark,63,Robertmouth,Current,2025-04-26
T0047,A033,2026-01-28 16:07:28,77159,Credit,Brown-Moore,Danielmouth,0,True,484142.0,False,Buckmouth,False,True,C033,25176,Active,Christina Clark,63,Robertmouth,Current,2025-04-26
T0089,A033,2026-04-20 22:25:12,57158,Credit,Montgomery-Greer,Port Timothy,0,True,7107464.0,False,Danielmouth,False,True,C033,25176,Active,Christina Clark,63,Robertmouth,Current,2025-04-26
T0452,A034,2026-01-22 17:44:13,50430,Credit,Stevens-Lucas,Cooperchester,0,True,,False,,False,True,C034,37994,Active,Sharon Brown,35,North Aaronshire,Current,2021-11-21
T0701,A034,2026-02-12 00:25:38,9220,Credit,"West, Mcdonald and Wilson",Cuevasmouth,0,False,1752085.0,False,Cooperchester,False,False,C034,37994,Active,Sharon Brown,35,North Aaronshire,Current,2021-11-21
T0539,A034,2026-03-21 16:29:27,33023,Debit,Gilbert-Friedman,Millerbury,0,False,3254629.0,False,Cuevasmouth,False,False,C034,37994,Active,Sharon Brown,35,North Aaronshire,Current,2021-11-21
T0102,A034,2026-03-26 02:04:13,39527,Credit,Perez Inc,Thompsonport,0,False,380086.0,False,Millerbury,False,False,C034,37994,Active,Sharon Brown,35,North Aaronshire,Current,2021-11-21
T0304,A035,2026-01-12 19:24:21,42228,Credit,Lane PLC,Gilmorestad,0,False,,False,,False,False,C035,43610,Blocked,Michael Kim,28,Dustinmouth,Current,2024-03-28
T0782,A035,2026-01-19 08:59:40,76329,Credit,Huff-Robertson,East Stacey,0,True,567319.0,False,Gilmorestad,False,True,C035,43610,Blocked,Michael Kim,28,Dustinmouth,Current,2024-03-28
T0316,A035,2026-02-19 23:37:54,30731,Credit,Greer-West,Melissaport,0,False,2731094.0,False,East Stacey,False,False,C035,43610,Blocked,Michael Kim,28,Dustinmouth,Current,2024-03-28
T0560,A035,2026-02-26 15:14:50,78082,Credit,Byrd LLC,Kingville,1,True,574616.0,False,Melissaport,False,True,C035,43610,Blocked,Michael Kim,28,Dustinmouth,Current,2024-03-28
T0371,A035,2026-03-03 16:00:41,24509,Credit,"Hurley, Simmons and Brown",Davisside,0,False,434751.0,False,Kingville,False,False,C035,43610,Blocked,Michael Kim,28,Dustinmouth,Current,2024-03-28
T0900,A035,2026-04-14 09:06:18,37463,Debit,Gallagher-Williams,South Scottland,0,False,3603937.0,False,Davisside,False,False,C035,43610,Blocked,Michael Kim,28,Dustinmouth,Current,2024-03-28
T0899,A036,2026-01-05 22:30:14,34898,Debit,Lee Inc,New Michaelfurt,0,False,,False,,False,False,C036,129129,Blocked,Brianna Hansen,39,Perezburgh,Savings,2024-05-11
T0518,A036,2026-01-15 02:05:16,13923,Debit,Robinson-Hines,New Kellytown,0,False,790502.0,False,New Michaelfurt,False,False,C036,129129,Blocked,Brianna Hansen,39,Perezburgh,Savings,2024-05-11
T0054,A036,2026-02-10 00:22:06,28504,Credit,Taylor-Stokes,Lake Brittanyport,0,False,2240210.0,False,New Kellytown,False,False,C036,129129,Blocked,Brianna Hansen,39,Perezburgh,Savings,2024-05-11
T0374,A036,2026-02-26 09:02:09,15196,Debit,Mcguire-Norton,Hendersonborough,0,False,1413603.0,False,Lake Brittanyport,False,False,C036,129129,Blocked,Brianna Hansen,39,Perezburgh,Savings,2024-05-11
T0130,A037,2026-01-16 01:02:19,94014,Debit,Brown Ltd,Matthewburgh,0,True,,False,,False,True,C037,129042,Blocked,Shannon Lewis,64,Williamsstad,Current,2024-11-27
T0857,A037,2026-01-28 11:28:14,3078,Credit,Adams Inc,Hallport,0,False,1074355.0,False,Matthewburgh,False,False,C037,129042,Blocked,Shannon Lewis,64,Williamsstad,Current,2024-11-27
T0414,A037,2026-02-04 11:21:11,97090,Credit,"Peterson, Haynes and Smith",East Sarahhaven,0,True,604377.0,False,Hallport,False,True,C037,129042,Blocked,Shannon Lewis,64,Williamsstad,Current,2024-11-27
T0926,A037,2026-02-17 01:14:39,26451,Credit,Garcia Group,Lindaborough,0,False,1086808.0,False,East Sarahhaven,False,False,C037,129042,Blocked,Shannon Lewis,64,Williamsstad,Current,2024-11-27
T0388,A037,2026-02-25 02:14:08,22342,Debit,"Smith, Lee and Walker",Michaelfort,0,False,694769.0,False,Lindaborough,False,False,C037,129042,Blocked,Shannon Lewis,64,Williamsstad,Current,2024-11-27
T0642,A038,2026-01-07 12:59:08,61965,Credit,"Smith, Munoz and Powers",New Rachelview,0,True,,False,,False,True,C038,50273,Dormant,Amanda Mcgrath,26,South Jeromechester,Current,2025-04-03
T0437,A038,2026-01-28 06:52:25,66746,Credit,"Johnson, Hardy and Brady",Port Jaredburgh,0,True,1792397.0,False,New Rachelview,False,True,C038,50273,Dormant,Amanda Mcgrath,26,South Jeromechester,Current,2025-04-03
T0380,A038,2026-01-28 18:48:06,46025,Credit,Manning-Robbins,Evansberg,0,False,42941.0,False,Port Jaredburgh,False,False,C038,50273,Dormant,Amanda Mcgrath,26,South Jeromechester,Current,2025-04-03
T0248,A038,2026-03-15 16:54:58,90356,Credit,Lopez-Cox,New Kristina,0,True,3967612.0,False,Evansberg,False,True,C038,50273,Dormant,Amanda Mcgrath,26,South Jeromechester,Current,2025-04-03
T0916,A039,2026-01-31 23:28:09,27599,Credit,Anderson-Smith,East Andrewfurt,0,False,,False,,False,False,C039,169779,Dormant,Bethany Fry,36,Christopherville,Current,2022-04-06
T0627,A039,2026-02-04 02:13:05,57829,Debit,Mcbride Inc,Perezport,0,True,269096.0,False,East Andrewfurt,False,True,C039,169779,Dormant,Bethany Fry,36,Christopherville,Current,2022-04-06
T0273,A039,2026-03-02 12:09:58,6468,Credit,Clark-Hart,Harristown,0,False,2282213.0,False,Perezport,False,False,C039,169779,Dormant,Bethany Fry,36,Christopherville,Current,2022-04-06
T0111,A039,2026-04-09 11:17:28,53245,Debit,Brown-Hall,Millerberg,1,True,3280050.0,False,Harristown,False,True,C039,169779,Dormant,Bethany Fry,36,Christopherville,Current,2022-04-06
T0202,A039,2026-04-12 21:04:58,50092,Credit,"Brown, Anderson and Jackson",South Rachelfurt,0,True,294450.0,False,Millerberg,False,True,C039,169779,Dormant,Bethany Fry,36,Christopherville,Current,2022-04-06
T0795,A039,2026-04-24 04:30:45,42967,Credit,Johnson-Stout,West Kayla,0,False,977147.0,False,South Rachelfurt,False,False,C039,169779,Dormant,Bethany Fry,36,Christopherville,Current,2022-04-06
T0563,A040,2026-03-07 20:51:40,85868,Debit,Chen PLC,Gilbertchester,1,True,,False,,False,True,C040,20757,Dormant,Michael Richardson,35,New Jacqueline,Savings,2021-12-14
T0060,A040,2026-03-28 11:30:37,67681,Debit,Nielsen-Griffith,Anthonybury,0,True,1780737.0,False,Gilbertchester,False,True,C040,20757,Dormant,Michael Richardson,35,New Jacqueline,Savings,2021-12-14
T0623,A040,2026-04-09 01:15:09,48319,Debit,Valenzuela-Flores,Montgomeryburgh,0,False,999872.0,False,Anthonybury,False,False,C040,20757,Dormant,Michael Richardson,35,New Jacqueline,Savings,2021-12-14
T0766,A040,2026-04-20 01:37:04,79173,Debit,"Gonzalez, Howard and Arnold",South Kevinside,0,True,951715.0,False,Montgomeryburgh,False,True,C040,20757,Dormant,Michael Richardson,35,New Jacqueline,Savings,2021-12-14
T0112,A041,2026-01-01 15:13:45,48399,Debit,"Crawford, Holland and Wall",Susanmouth,0,False,,False,,False,False,C041,197784,Blocked,Mrs. Cynthia Thomas,58,Conradfort,Savings,2023-06-29
T0354,A041,2026-01-02 20:26:07,90356,Debit,Hernandez PLC,Robinsonton,1,True,105142.0,False,Susanmouth,False,True,C041,197784,Blocked,Mrs. Cynthia Thomas,58,Conradfort,Savings,2023-06-29
T0568,A041,2026-01-26 21:58:20,69408,Debit,"Ramsey, Graham and Alvarez",West Cynthia,0,True,2079133.0,False,Robinsonton,False,True,C041,197784,Blocked,Mrs. Cynthia Thomas,58,Conradfort,Savings,2023-06-29
T0113,A041,2026-03-06 02:50:38,11692,Debit,Duncan Inc,North Joseph,0,False,3300738.0,False,West Cynthia,False,False,C041,197784,Blocked,Mrs. Cynthia Thomas,58,Conradfort,Savings,2023-06-29
T0529,A041,2026-03-11 16:33:56,45489,Credit,Crawford-Andrews,West Heatherside,0,False,481398.0,False,North Joseph,False,False,C041,197784,Blocked,Mrs. Cynthia Thomas,58,Conradfort,Savings,2023-06-29
T0616,A041,2026-04-04 21:05:27,59691,Debit,Reyes Ltd,Hoffmanmouth,0,True,2089891.0,False,West Heatherside,False,True,C041,197784,Blocked,Mrs. Cynthia Thomas,58,Conradfort,Savings,2023-06-29
T0639,A042,2026-01-03 08:43:53,83905,Credit,"Morrow, Tran and Pham",Stephanieshire,0,True,,False,,False,True,C042,115361,Active,Daniel Hawkins,56,Jacksonside,Savings,2021-07-17
T0922,A042,2026-01-25 22:11:56,87172,Credit,Estrada and Sons,Besttown,0,True,1949283.0,False,Stephanieshire,False,True,C042,115361,Active,Daniel Hawkins,56,Jacksonside,Savings,2021-07-17
T0009,A042,2026-03-05 05:13:47,86771,Credit,Ramirez Group,Johnview,0,True,3308511.0,False,Besttown,False,True,C042,115361,Active,Daniel Hawkins,56,Jacksonside,Savings,2021-07-17
T0243,A042,2026-04-22 03:11:59,94150,Debit,Adams and Sons,East Louis,1,True,4139892.0,False,Johnview,False,True,C042,115361,Active,Daniel Hawkins,56,Jacksonside,Savings,2021-07-17
T0980,A043,2026-01-04 14:08:50,40972,Credit,Carson PLC,Michealside,0,False,,False,,False,False,C043,20486,Active,Tammy Lewis,40,East Jamesfurt,Savings,2023-10-18
T0183,A043,2026-01-08 19:24:44,95027,Debit,Cook-Garcia,Erinbury,0,True,364554.0,False,Michealside,False,True,C043,20486,Active,Tammy Lewis,40,East Jamesfurt,Savings,2023-10-18
T0204,A043,2026-02-05 08:16:38,69009,Debit,Morgan-Rowland,South Paulachester,0,True,2379114.0,False,Erinbury,False,True,C043,20486,Active,Tammy Lewis,40,East Jamesfurt,Savings,2023-10-18
T0321,A043,2026-03-05 08:45:43,23384,Credit,Mendez-Harris,Christianberg,0,False,2420945.0,False,South Paulachester,False,False,C043,20486,Active,Tammy Lewis,40,East Jamesfurt,Savings,2023-10-18
T0046,A043,2026-03-05 23:15:36,6259,Debit,"Lopez, Garrett and Johnson",West Patricia,0,False,52193.0,False,Christianberg,False,False,C043,20486,Active,Tammy Lewis,40,East Jamesfurt,Savings,2023-10-18
T0372,A044,2026-01-13 10:55:20,35581,Debit,Gates and Sons,Port Glennberg,0,False,,False,,False,False,C044,152619,Dormant,Shannon Logan,64,West Jasmine,Savings,2022-09-03
T0176,A044,2026-02-12 00:45:31,99124,Debit,Mathis Inc,Beckerborough,0,True,2555411.0,False,Port Glennberg,False,True,C044,152619,Dormant,Shannon Logan,64,West Jasmine,Savings,2022-09-03
T0207,A044,2026-03-13 16:52:25,39292,Credit,"Ruiz, Gutierrez and Singh",New Amyshire,0,False,2563614.0,False,Beckerborough,False,False,C044,152619,Dormant,Shannon Logan,64,West Jasmine,Savings,2022-09-03
T0004,A044,2026-03-21 09:07:05,44121,Credit,"Escobar, Shea and Gomez",Sullivanberg,0,False,663280.0,False,New Amyshire,False,False,C044,152619,Dormant,Shannon Logan,64,West Jasmine,Savings,2022-09-03
T0914,A045,2026-01-02 02:44:08,54835,Debit,"Bridges, Malone and Ford",Robinton,1,True,,False,,False,True,C045,181091,Active,Monica Evans,54,Lake Marystad,Current,2025-04-18
T0572,A045,2026-02-03 07:08:40,64365,Credit,Gonzalez-Scott,East Kyle,1,True,2780672.0,False,Robinton,False,True,C045,181091,Active,Monica Evans,54,Lake Marystad,Current,2025-04-18
T0813,A045,2026-03-02 09:31:51,12372,Debit,"Lewis, Ford and Smith",Mooreburgh,0,False,2341391.0,False,East Kyle,False,False,C045,181091,Active,Monica Evans,54,Lake Marystad,Current,2025-04-18
T0150,A045,2026-03-11 03:51:36,24007,Debit,"Martinez, Jennings and Fletcher",Markton,0,False,757185.0,False,Mooreburgh,False,False,C045,181091,Active,Monica Evans,54,Lake Marystad,Current,2025-04-18
T0491,A045,2026-04-09 14:01:17,60995,Debit,"Charles, Nelson and Cox",North Patriciaberg,0,True,2542181.0,False,Markton,False,True,C045,181091,Active,Monica Evans,54,Lake Marystad,Current,2025-04-18
T0595,A045,2026-04-13 03:34:12,82621,Credit,Gonzalez-Harris,South Ryan,1,True,307975.0,False,North Patriciaberg,False,True,C045,181091,Active,Monica Evans,54,Lake Marystad,Current,2025-04-18
T0545,A046,2026-01-12 07:18:44,69111,Credit,Clark-Waters,East Kenneth,0,True,,False,,False,True,C046,115134,Active,Christopher Singleton,62,Kennethville,Current,2021-07-28
T0970,A046,2026-02-21 10:09:10,7084,Credit,"Roberts, Brown and Dawson",Lake Rachelview,0,False,3466226.0,False,East Kenneth,False,False,C046,115134,Active,Christopher Singleton,62,Kennethville,Current,2021-07-28
T0607,A046,2026-03-06 00:28:14,12999,Credit,Valentine-Young,Hansonborough,0,False,1088344.0,False,Lake Rachelview,False,False,C046,115134,Active,Christopher Singleton,62,Kennethville,Current,2021-07-28
T0221,A046,2026-04-12 10:05:16,46695,Credit,Sanchez-Wilson,Lisamouth,0,False,3231422.0,False,Hansonborough,False,False,C046,115134,Active,Christopher Singleton,62,Kennethville,Current,2021-07-28
T0982,A047,2026-01-11 15:23:16,40884,Credit,Mcguire-Morris,Port Betty,0,False,,False,,False,False,C047,185060,Active,Jennifer Kim,46,Michelleton,Savings,2022-10-27
T0920,A047,2026-02-04 10:49:39,99562,Credit,Hill-Lopez,Lindamouth,1,True,2057183.0,False,Port Betty,False,True,C047,185060,Active,Jennifer Kim,46,Michelleton,Savings,2022-10-27
T0950,A047,2026-02-21 05:55:18,21848,Debit,"Johnson, Peters and Marshall",South Nicole,0,False,1451139.0,False,Lindamouth,False,False,C047,185060,Active,Jennifer Kim,46,Michelleton,Savings,2022-10-27
T0071,A047,2026-03-18 10:05:54,63400,Debit,Snyder-Buckley,Penaport,1,True,2175036.0,False,South Nicole,False,True,C047,185060,Active,Jennifer Kim,46,Michelleton,Savings,2022-10-27
T0346,A047,2026-03-28 09:36:17,54576,Credit,Fletcher and Sons,Lake Charlesborough,0,True,862223.0,False,Penaport,False,True,C047,185060,Active,Jennifer Kim,46,Michelleton,Savings,2022-10-27
T0443,A047,2026-03-30 09:52:26,42969,Credit,"Hampton, Davis and Martinez",Lake Zachary,0,False,173769.0,False,Lake Charlesborough,False,False,C047,185060,Active,Jennifer Kim,46,Michelleton,Savings,2022-10-27
T0353,A048,2026-02-27 01:09:26,62634,Credit,Mcclure-Morgan,Lake Wayne,1,True,,False,,False,True,C048,51666,Blocked,Brittany Wright,47,Patriciabury,Savings,2021-06-05
T0931,A048,2026-03-02 12:48:22,75052,Debit,Hill-Richardson,Shorthaven,0,True,301136.0,False,Lake Wayne,False,True,C048,51666,Blocked,Brittany Wright,47,Patriciabury,Savings,2021-06-05
T0494,A048,2026-03-12 03:02:33,47656,Credit,Reynolds LLC,Port Jennifer,0,False,828851.0,False,Shorthaven,False,False,C048,51666,Blocked,Brittany Wright,47,Patriciabury,Savings,2021-06-05
T0408,A048,2026-03-15 03:39:14,16690,Debit,Moreno-Macias,Gabrielport,0,False,261401.0,False,Port Jennifer,False,False,C048,51666,Blocked,Brittany Wright,47,Patriciabury,Savings,2021-06-05
T0805,A049,2026-01-24 05:32:00,90747,Credit,Cameron-Carter,Kingburgh,0,True,,False,,False,True,C049,182001,Blocked,Dylan Hendricks,21,West Kevinfurt,Current,2024-04-13
T0580,A049,2026-01-26 23:53:05,92271,Credit,"Carr, Vargas and Rocha",Valentineport,1,True,238865.0,False,Kingburgh,False,True,C049,182001,Blocked,Dylan Hendricks,21,West Kevinfurt,Current,2024-04-13
T0538,A049,2026-02-01 05:54:57,12382,Debit,Hudson-Campbell,Mitchellmouth,0,False,453712.0,False,Valentineport,False,False,C049,182001,Blocked,Dylan Hendricks,21,West Kevinfurt,Current,2024-04-13
T0779,A049,2026-02-25 19:31:43,64828,Credit,"Bridges, Hayes and Zhang",Richardburgh,0,True,2122606.0,False,Mitchellmouth,False,True,C049,182001,Blocked,Dylan Hendricks,21,West Kevinfurt,Current,2024-04-13
